time,temperature_2m_mean,temperature_2m_min,temperature_2m_max,wet_bulb_temperature_2m_mean,dew_point_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,wind_speed_10m_mean,pressure_msl_mean,rain_binary,snow_binary
2021-01-01,0.6,-1.3,1.8,-0.0,-0.3,94,84,5.4,1008.2,1,1
2021-01-02,-0.5,-3.2,2.7,-1.6,-2.2,88,39,5.0,1014.3,0,0
2021-01-03,0.2,-0.5,1.0,-1.0,-1.9,86,99,11.5,1014.1,1,1
2021-01-04,-0.3,-0.8,0.4,-1.4,-2.1,88,99,8.6,1016.5,1,1
2021-01-05,0.2,-0.6,1.7,-0.8,-1.3,90,99,6.5,1016.5,1,1
2021-01-06,0.2,-1.8,1.4,-0.5,-0.8,93,89,9.1,1013.7,1,1
2021-01-07,-0.2,-1.3,1.1,-1.6,-2.6,84,98,13.0,1012.0,1,1
2021-01-08,-0.2,-1.8,1.1,-1.0,-1.4,92,96,10.0,1013.4,1,1
2021-01-09,-1.1,-2.4,-0.1,-1.7,-2.0,94,92,10.8,1022.1,0,0
2021-01-10,-1.0,-3.5,1.5,-2.4,-3.6,83,63,6.8,1024.7,0,0
2021-01-11,-0.2,-1.2,1.4,-2.5,-4.8,72,96,16.5,1019.6,0,0
2021-01-12,1.1,-0.1,2.1,0.1,-0.4,90,90,21.7,1007.3,1,1
2021-01-13,0.5,-0.4,1.5,-0.8,-1.7,85,79,23.6,1011.5,1,1
2021-01-14,-1.1,-4.9,1.2,-2.2,-3.0,87,71,12.9,1017.7,1,1
2021-01-15,-2.2,-5.5,-0.2,-3.4,-4.5,84,85,8.7,1025.2,0,0
2021-01-16,-2.8,-4.0,-1.4,-4.7,-6.8,74,89,10.5,1025.5,0,0
2021-01-17,-2.8,-4.6,-1.2,-4.6,-6.5,76,99,6.1,1019.7,1,1
2021-01-18,1.3,-1.1,2.3,0.7,0.4,94,100,16.0,1020.8,1,1
2021-01-19,2.6,1.5,5.1,1.7,1.2,90,100,23.8,1011.0,1,1
2021-01-20,4.9,2.0,7.3,2.2,-0.2,70,89,20.3,1004.0,0,0
2021-01-21,6.7,4.7,9.1,3.6,0.7,66,84,23.3,996.3,1,0
2021-01-22,4.4,-1.4,9.1,2.9,1.9,84,84,16.7,993.2,1,0
2021-01-23,1.3,-0.3,4.1,0.5,0.0,91,100,6.5,997.4,1,1
2021-01-24,0.0,-0.6,1.0,-0.6,-0.8,94,97,10.7,996.2,1,1
2021-01-25,-1.0,-3.0,1.7,-2.2,-3.1,86,92,6.3,1004.4,0,0
2021-01-26,-0.7,-2.3,0.8,-1.5,-2.0,91,88,14.1,1013.5,1,1
2021-01-27,0.0,-1.8,1.8,-1.1,-1.7,88,99,13.1,1014.1,1,1
2021-01-28,1.6,-0.8,2.7,1.1,1.0,96,97,10.4,1005.3,1,1
2021-01-29,1.8,-0.3,5.6,1.2,1.0,94,98,15.1,996.9,1,1
2021-01-30,-0.6,-3.0,4.9,-1.8,-2.8,85,99,12.6,1002.2,1,1
2021-01-31,-3.0,-5.6,0.8,-4.8,-6.6,77,64,9.8,1005.1,0,0
2021-02-01,-0.8,-5.0,2.3,-2.5,-4.1,79,99,11.1,997.5,1,1
2021-02-02,3.0,0.9,6.9,2.5,2.3,95,98,11.3,1001.9,1,0
2021-02-03,7.5,6.1,9.1,6.4,5.9,89,82,17.2,998.7,1,0
2021-02-04,5.6,1.9,7.8,4.0,2.9,83,92,15.6,1011.3,1,0
2021-02-05,2.4,0.6,3.8,1.8,1.5,94,99,10.8,1015.3,1,0
2021-02-06,-0.5,-3.2,2.3,-1.5,-2.2,88,100,20.9,1013.8,1,1
2021-02-07,-6.9,-8.4,-3.5,-8.1,-9.1,84,100,28.4,1005.7,1,1
2021-02-08,-9.9,-11.4,-8.5,-11.2,-12.7,80,100,14.1,1003.5,1,1
2021-02-09,-12.2,-14.9,-9.8,-13.4,-15.1,79,69,3.6,1007.5,1,1
2021-02-10,-12.8,-21.5,-6.2,-13.7,-14.7,86,66,4.8,1013.0,1,1
2021-02-11,-7.3,-10.9,-5.1,-8.3,-9.1,87,85,8.5,1028.3,0,0
2021-02-12,-10.9,-17.4,-6.2,-11.8,-12.7,87,53,6.6,1036.1,0,0
2021-02-13,-12.4,-17.1,-6.7,-13.3,-14.3,86,17,6.4,1042.2,0,0
2021-02-14,-12.4,-18.8,-4.9,-13.7,-15.5,78,30,6.9,1042.1,0,0
2021-02-15,-5.0,-10.7,1.2,-6.7,-9.0,74,100,10.8,1031.4,1,1
2021-02-16,2.5,0.9,4.5,1.4,0.9,89,98,9.3,1019.2,1,0
2021-02-17,4.8,2.7,7.5,3.5,2.7,87,82,15.6,1016.6,1,0
2021-02-18,4.9,1.1,8.9,3.3,2.2,83,99,12.4,1015.9,1,0
2021-02-19,5.0,1.4,8.7,3.2,1.9,81,75,13.0,1017.7,1,0
2021-02-20,6.6,0.8,13.2,4.8,3.7,82,68,9.2,1018.3,0,0
2021-02-21,8.3,2.8,15.6,5.5,3.4,72,20,8.8,1018.0,0,0
2021-02-22,6.2,-0.2,14.1,3.9,2.2,77,6,7.2,1022.2,0,0
2021-02-23,10.3,3.7,16.6,7.3,5.2,71,38,10.6,1031.5,0,0
2021-02-24,11.8,8.4,17.2,9.1,7.5,75,15,11.4,1031.8,0,0
2021-02-25,10.6,6.2,17.5,7.7,5.7,73,17,9.0,1027.5,0,0
2021-02-26,5.7,1.9,7.3,4.1,3.0,83,71,10.7,1031.2,1,0
2021-02-27,3.0,1.5,4.6,2.1,1.6,91,94,10.8,1038.8,0,0
2021-02-28,3.2,-0.9,8.1,2.1,1.4,89,27,6.0,1037.9,0,0
2021-03-01,2.5,-0.3,7.4,1.6,1.1,91,55,7.9,1036.0,0,0
2021-03-02,3.9,-1.1,12.2,2.5,1.7,87,20,7.0,1033.6,0,0
2021-03-03,6.7,-0.3,14.1,4.3,2.5,77,14,8.9,1028.0,0,0
2021-03-04,4.3,1.3,7.3,3.7,3.4,94,73,11.5,1019.8,1,1
2021-03-05,0.8,-4.0,4.2,-1.2,-3.3,75,55,8.2,1026.3,1,1
2021-03-06,-0.9,-4.3,3.6,-2.8,-4.7,76,39,7.7,1033.1,0,0
2021-03-07,-0.1,-3.4,3.0,-2.0,-3.7,77,57,9.6,1025.2,0,0
2021-03-08,1.3,-1.2,4.1,-0.9,-3.2,74,88,8.0,1022.4,1,1
2021-03-09,0.6,-2.1,2.8,-0.6,-1.5,86,99,6.9,1019.4,1,1
2021-03-10,3.5,0.9,6.3,1.7,0.2,81,97,7.9,1018.0,1,0
2021-03-11,6.7,3.6,11.0,4.7,3.4,79,77,25.0,1001.4,1,0
2021-03-12,5.3,3.2,8.1,2.8,0.6,73,89,23.8,1005.2,1,0
2021-03-13,4.7,3.3,6.3,3.1,2.0,83,88,26.0,998.2,1,1
2021-03-14,3.7,2.0,5.9,1.7,0.2,78,73,21.3,1006.1,1,1
2021-03-15,3.1,1.5,6.2,2.0,1.3,89,84,18.9,1009.9,1,1
2021-03-16,2.6,0.2,5.7,1.4,0.6,87,64,17.5,1019.5,1,1
2021-03-17,1.0,-2.2,4.1,-0.7,-2.1,81,53,8.6,1023.5,1,1
2021-03-18,0.9,-2.4,5.0,-0.4,-1.3,86,73,7.2,1022.8,1,1
2021-03-19,0.5,-3.2,4.6,-1.6,-3.8,74,42,9.6,1022.8,1,1
2021-03-20,-1.1,-6.2,2.8,-3.9,-7.9,62,54,7.0,1028.2,0,0
2021-03-21,3.5,1.6,5.4,1.4,-0.3,77,96,21.5,1018.7,1,0
2021-03-22,3.5,0.4,6.2,1.3,-0.5,76,91,14.0,1021.9,0,0
2021-03-23,4.4,2.2,7.5,2.5,1.0,79,80,10.2,1025.2,0,0
2021-03-24,6.6,1.0,12.8,4.1,2.1,74,33,8.6,1023.6,0,0
2021-03-25,7.8,1.4,13.8,5.2,3.2,75,80,6.1,1020.1,1,0
2021-03-26,8.7,4.4,13.7,5.9,3.8,73,57,8.8,1018.6,1,0
2021-03-27,5.4,1.1,9.2,3.3,1.8,78,62,18.5,1019.4,1,1
2021-03-28,6.5,0.9,11.1,3.3,0.5,67,94,15.2,1028.0,1,0
2021-03-29,11.6,6.6,17.3,6.8,2.6,55,54,14.5,1029.0,0,0
2021-03-30,12.5,4.6,19.5,7.3,2.8,54,3,6.9,1030.8,0,0
2021-03-31,12.7,4.2,21.9,8.1,4.5,61,16,6.9,1023.3,0,0
2021-04-01,11.0,4.8,18.9,7.8,5.5,70,54,12.6,1019.0,1,0
2021-04-02,5.4,3.1,9.1,2.9,0.8,73,82,14.5,1022.2,1,0
2021-04-03,5.1,1.4,8.6,2.2,-0.9,69,68,15.7,1024.0,1,0
2021-04-04,3.5,0.5,6.1,1.6,0.0,79,84,11.5,1022.3,0,0
2021-04-05,1.8,-1.8,4.5,-0.2,-2.3,75,76,21.0,1006.8,1,1
2021-04-06,0.4,-1.9,3.9,-1.6,-3.4,76,76,19.7,1008.3,1,1
2021-04-07,0.4,-2.0,3.5,-1.3,-2.7,80,88,21.2,1013.1,1,1
2021-04-08,1.8,-0.5,5.1,-0.8,-3.5,70,85,16.9,1022.2,1,1
2021-04-09,5.8,0.6,11.6,2.3,-1.3,62,89,14.7,1015.6,0,0
2021-04-10,6.3,3.5,8.2,4.9,4.1,86,100,9.3,1013.7,1,0
2021-04-11,7.6,1.9,14.4,6.1,5.3,86,92,14.0,1010.9,1,0
2021-04-12,2.8,-0.8,6.2,0.6,-1.4,76,68,13.2,1024.6,1,1
2021-04-13,1.9,-2.3,6.8,0.1,-1.3,80,43,11.8,1030.3,1,1
2021-04-14,1.8,-1.9,6.0,0.1,-1.3,81,32,10.2,1029.7,1,1
2021-04-15,2.1,-2.7,6.0,-0.0,-2.2,75,81,7.1,1029.2,1,1
2021-04-16,4.2,0.6,9.1,1.2,-1.8,66,81,8.6,1026.3,0,0
2021-04-17,4.7,0.3,8.6,2.3,0.2,74,89,8.1,1023.5,1,1
2021-04-18,7.0,3.8,11.8,5.6,4.8,87,87,5.1,1020.7,1,0
2021-04-19,7.8,4.9,11.1,6.0,4.9,83,80,7.6,1020.2,1,0
2021-04-20,9.3,4.2,15.2,7.2,5.7,80,26,9.4,1016.8,1,0
2021-04-21,8.7,3.0,14.8,5.4,2.5,68,30,12.0,1016.1,0,0
2021-04-22,4.4,-0.3,8.5,1.5,-1.4,67,60,16.4,1023.2,0,0
2021-04-23,5.2,0.4,10.6,2.6,0.3,73,50,12.5,1027.4,0,0
2021-04-24,5.0,0.0,10.0,2.4,0.2,73,80,9.4,1026.2,0,0
2021-04-25,3.8,-0.8,8.6,1.1,-1.6,70,22,11.7,1025.3,0,0
2021-04-26,4.3,-3.0,9.4,0.7,-3.4,59,47,7.7,1021.1,0,0
2021-04-27,5.4,-1.0,10.8,1.4,-3.0,56,22,14.6,1013.5,0,0
2021-04-28,9.4,1.2,15.6,5.1,1.2,58,33,11.4,1006.3,0,0
2021-04-29,9.8,5.8,14.4,6.9,4.7,72,76,15.0,1003.7,1,0
2021-04-30,7.6,5.7,10.6,5.2,3.5,76,99,9.8,1012.1,1,0
2021-05-01,8.6,4.3,11.9,6.2,4.3,76,95,5.3,1012.9,1,0
2021-05-02,6.7,3.2,9.0,4.1,2.0,73,68,15.9,1014.8,1,0
2021-05-03,6.5,1.4,11.4,3.2,-0.0,65,76,13.7,1018.9,1,0
2021-05-04,8.8,6.6,11.4,5.2,2.0,62,77,26.7,1002.6,1,0
2021-05-05,6.2,3.8,8.9,3.5,1.3,71,40,23.7,1003.4,1,1
2021-05-06,5.6,1.9,8.9,3.5,2.1,79,80,11.3,1007.2,1,0
2021-05-07,5.6,3.2,8.4,3.2,1.1,75,67,17.0,1011.9,1,1
2021-05-08,8.6,1.1,13.6,4.5,0.7,60,70,9.9,1017.0,1,0
2021-05-09,17.1,10.0,24.4,12.0,8.6,58,53,14.6,1008.4,0,0
2021-05-10,18.1,13.6,23.8,13.7,10.9,65,79,11.1,1007.1,1,0
2021-05-11,14.0,12.0,17.4,12.5,11.8,87,99,10.8,1007.5,1,0
2021-05-12,11.3,9.6,12.3,10.5,10.2,93,100,13.8,1010.0,1,0
2021-05-13,11.6,8.9,15.2,9.1,7.3,77,99,9.6,1007.3,0,0
2021-05-14,11.5,7.9,14.4,9.7,8.8,84,70,9.2,1007.0,1,0
2021-05-15,10.6,6.7,13.9,8.1,6.4,77,67,12.0,1005.9,1,0
2021-05-16,10.6,7.9,13.4,8.2,6.6,77,75,12.4,1002.7,1,0
2021-05-17,10.6,7.6,14.2,8.4,7.0,79,78,12.9,1004.1,1,0
2021-05-18,9.6,7.5,13.1,8.0,7.2,85,76,11.7,1011.9,1,0
2021-05-19,9.5,5.9,13.2,7.6,6.5,83,64,9.2,1016.1,1,0
2021-05-20,10.6,6.3,14.6,7.7,5.4,72,65,10.0,1018.6,1,0
2021-05-21,13.1,10.3,16.8,8.5,4.7,58,65,20.2,1006.9,1,0
2021-05-22,10.5,7.9,12.6,7.9,6.1,74,73,21.9,1005.6,1,0
2021-05-23,9.9,7.1,13.6,7.4,5.6,76,60,15.3,1013.5,1,0
2021-05-24,13.2,7.1,18.8,9.1,6.1,64,51,13.2,1012.3,1,0
2021-05-25,9.2,7.6,10.8,6.9,5.3,77,72,19.6,1012.7,1,0
2021-05-26,9.6,7.5,13.0,7.2,5.6,77,77,17.6,1012.0,1,0
2021-05-27,9.2,7.6,11.6,7.5,6.5,84,87,19.2,1015.2,1,0
2021-05-28,10.8,7.4,14.6,8.3,6.6,77,63,12.6,1022.8,1,0
2021-05-29,10.0,5.5,14.5,7.8,6.3,79,37,8.2,1025.5,1,0
2021-05-30,11.7,4.4,17.0,8.9,7.0,75,33,7.9,1026.8,0,0
2021-05-31,13.2,6.6,18.6,9.4,6.6,67,5,7.6,1023.1,0,0
2021-06-01,15.2,6.8,21.2,10.7,7.5,62,59,6.1,1019.2,0,0
2021-06-02,17.9,11.6,23.5,12.5,8.7,56,48,10.7,1017.6,0,0
2021-06-03,18.9,12.3,24.9,14.3,11.4,64,90,7.9,1020.9,0,0
2021-06-04,19.3,13.8,24.7,16.7,15.5,80,90,4.9,1020.7,1,0
2021-06-05,18.5,15.1,23.6,16.9,16.2,87,95,5.4,1019.1,1,0
2021-06-06,16.3,14.6,18.0,15.3,14.9,92,99,12.5,1021.0,1,0
2021-06-07,15.8,13.0,19.2,14.1,13.3,86,71,8.9,1022.4,1,0
2021-06-08,16.7,12.9,21.5,14.8,13.9,85,69,5.5,1022.4,1,0
2021-06-09,18.3,14.2,22.1,16.0,14.8,81,62,4.5,1021.4,1,0
2021-06-10,18.7,14.0,22.5,15.7,14.1,76,62,6.9,1020.4,1,0
2021-06-11,19.1,12.6,23.7,15.4,13.3,71,51,7.6,1018.6,1,0
2021-06-12,17.3,12.5,20.0,14.2,12.5,74,81,17.7,1018.2,1,0
2021-06-13,13.4,9.2,17.0,9.9,7.4,68,40,12.7,1026.1,0,0
2021-06-14,17.5,8.8,24.0,13.3,10.8,67,14,4.9,1022.1,0,0
2021-06-15,18.0,12.7,22.9,14.9,13.3,75,87,8.6,1019.2,1,0
2021-06-16,20.4,13.2,26.2,16.5,14.5,70,77,8.4,1016.7,1,0
2021-06-17,23.6,16.1,30.0,18.4,15.6,64,3,9.0,1014.1,0,0
2021-06-18,24.9,16.8,31.5,18.6,15.1,58,20,6.2,1013.3,0,0
2021-06-19,24.6,19.0,29.9,19.2,16.3,62,50,7.1,1013.5,0,0
2021-06-20,23.6,19.6,27.3,18.9,16.4,66,88,11.6,1008.9,1,0
2021-06-21,20.1,14.1,24.4,16.9,15.2,75,69,15.5,1007.2,1,0
2021-06-22,15.9,12.5,19.9,12.7,10.8,73,68,9.6,1014.7,1,0
2021-06-23,16.2,13.1,19.6,13.7,12.3,78,92,5.9,1019.7,1,0
2021-06-24,16.5,13.4,20.0,14.1,12.9,80,97,5.3,1018.9,1,0
2021-06-25,16.4,13.1,19.5,14.0,12.7,80,72,4.5,1018.1,1,0
2021-06-26,17.8,11.7,22.2,13.8,11.3,68,44,4.2,1019.1,0,0
2021-06-27,19.4,13.3,24.2,14.9,12.2,65,77,8.0,1017.6,0,0
2021-06-28,21.3,15.9,26.2,17.6,15.8,72,86,7.5,1015.0,1,0
2021-06-29,19.3,16.6,21.9,16.7,15.3,79,91,5.4,1011.8,1,0
2021-06-30,17.2,14.9,19.8,14.9,13.7,81,95,12.7,1010.2,1,0
2021-07-01,13.9,13.2,14.8,12.6,12.0,88,100,17.0,1013.1,1,0
2021-07-02,14.5,12.4,17.7,13.0,12.3,88,87,11.2,1017.1,1,0
2021-07-03,17.0,9.6,22.5,13.8,11.9,74,50,6.0,1016.0,0,0
2021-07-04,18.8,13.1,23.7,15.6,13.9,75,82,6.0,1010.9,1,0
2021-07-05,17.5,14.4,20.5,15.1,13.8,80,75,10.6,1010.3,1,0
2021-07-06,19.0,16.0,25.0,16.2,14.9,77,68,13.5,1009.9,1,0
2021-07-07,17.7,14.6,21.6,15.2,14.0,80,71,6.1,1016.9,1,0
2021-07-08,17.6,12.9,22.0,15.3,14.1,81,88,5.2,1020.1,1,0
2021-07-09,15.4,14.6,16.3,14.8,14.6,95,100,11.2,1019.1,1,0
2021-07-10,17.2,13.2,21.0,15.0,13.9,82,57,6.7,1017.8,1,0
2021-07-11,17.7,14.5,21.5,15.9,15.1,85,75,6.0,1016.0,1,0
2021-07-12,19.0,13.8,23.5,16.1,14.6,78,78,5.5,1012.5,1,0
2021-07-13,20.5,15.2,25.2,17.4,15.9,76,93,7.3,1008.5,1,0
2021-07-14,17.5,13.6,20.0,15.8,15.0,86,70,10.9,1009.3,1,0
2021-07-15,17.4,12.4,22.5,14.9,13.7,81,39,4.1,1013.3,1,0
2021-07-16,18.4,14.9,21.9,16.7,16.0,86,75,13.8,1019.0,1,0
2021-07-17,19.6,15.4,25.4,16.8,15.4,78,70,16.6,1021.5,1,0
2021-07-18,18.8,13.2,23.6,15.8,14.3,77,19,11.8,1021.1,0,0
2021-07-19,16.3,12.6,19.5,13.2,11.2,73,57,10.7,1020.5,0,0
2021-07-20,15.2,12.3,17.7,12.0,10.0,73,78,8.8,1020.8,0,0
2021-07-21,16.3,10.9,20.4,13.4,11.8,75,62,6.1,1023.1,1,0
2021-07-22,18.1,12.9,21.3,14.5,12.4,71,60,4.0,1021.5,0,0
2021-07-23,17.7,12.1,22.6,14.5,12.8,75,29,6.2,1017.3,0,0
2021-07-24,19.7,13.8,26.5,16.2,14.4,73,75,10.4,1011.5,1,0
2021-07-25,20.4,16.0,24.8,17.2,15.6,76,65,5.4,1009.8,1,0
2021-07-26,20.1,15.8,24.1,16.8,15.2,75,76,7.0,1011.3,1,0
2021-07-27,19.5,16.1,23.0,15.9,14.1,72,74,10.9,1012.8,1,0
2021-07-28,18.4,15.1,21.8,15.3,13.7,75,70,12.7,1011.9,1,0
2021-07-29,17.2,13.9,20.3,13.1,10.5,66,55,16.5,1011.8,1,0
2021-07-30,18.4,12.9,23.0,14.2,11.7,66,60,11.2,1009.5,0,0
2021-07-31,17.3,14.4,20.4,13.0,10.3,64,51,17.0,1008.0,1,0
2021-08-01,16.1,12.8,19.6,13.3,11.8,77,80,8.5,1009.0,1,0
2021-08-02,15.3,12.7,19.0,12.3,10.4,74,65,10.9,1012.9,1,0
2021-08-03,15.0,11.0,19.0,12.6,11.2,79,82,4.8,1013.9,1,0
2021-08-04,15.6,11.1,19.9,13.7,12.8,85,57,3.7,1013.0,1,0
2021-08-05,15.8,12.6,18.8,13.8,12.9,83,68,4.5,1010.0,1,0
2021-08-06,16.5,12.5,20.4,14.3,13.3,82,58,10.6,1005.8,1,0
2021-08-07,16.9,13.4,20.3,14.6,13.4,80,62,11.1,1005.5,1,0
2021-08-08,16.2,13.1,19.1,12.8,10.6,71,55,17.5,1010.3,0,0
2021-08-09,15.9,12.3,19.9,12.8,11.0,74,59,11.9,1017.5,1,0
2021-08-10,16.3,12.9,20.3,13.1,11.3,73,56,9.9,1017.4,1,0
2021-08-11,16.5,12.6,20.6,13.9,12.4,78,38,6.9,1019.9,1,0
2021-08-12,19.1,12.4,25.2,15.7,14.0,74,69,7.1,1020.7,0,0
2021-08-13,20.9,15.1,26.5,17.1,15.1,72,60,8.2,1020.7,1,0
2021-08-14,19.3,12.8,25.2,15.1,12.8,67,24,9.9,1020.3,0,0
2021-08-15,19.0,12.9,24.1,14.9,12.6,68,66,7.5,1014.7,0,0
2021-08-16,15.9,10.9,19.6,13.0,11.3,75,63,18.7,1010.0,1,0
2021-08-17,13.3,11.1,16.5,10.3,8.2,72,84,22.3,1015.3,1,0
2021-08-18,15.1,11.6,18.1,12.5,11.1,78,85,16.9,1014.4,1,0
2021-08-19,16.2,14.4,18.5,14.3,13.4,84,95,14.5,1013.7,1,0
2021-08-20,16.7,13.1,20.5,13.9,12.3,77,52,9.7,1016.6,1,0
2021-08-21,18.3,12.9,23.3,14.9,13.0,74,71,4.5,1018.7,1,0
2021-08-22,16.9,14.4,20.2,15.2,14.4,85,95,7.9,1016.0,1,0
2021-08-23,15.7,10.8,19.2,13.4,12.0,80,71,11.5,1020.9,1,0
2021-08-24,14.1,10.1,18.0,10.8,8.6,71,54,9.0,1026.6,1,0
2021-08-25,15.0,8.7,19.8,11.4,9.2,69,53,10.6,1020.7,1,0
2021-08-26,13.6,11.1,16.6,12.1,11.3,86,74,16.1,1011.8,1,0
2021-08-27,12.1,10.6,14.2,10.9,10.4,89,83,14.8,1013.3,1,0
2021-08-28,13.1,10.1,17.0,11.7,11.0,88,80,10.6,1016.6,1,0
2021-08-29,13.9,12.6,15.5,13.2,13.0,94,99,10.1,1015.4,1,0
2021-08-30,14.6,13.1,16.6,13.4,12.8,89,98,9.4,1016.6,1,0
2021-08-31,14.8,11.5,18.8,12.6,11.3,81,76,12.0,1021.9,1,0
2021-09-01,14.3,11.1,18.1,12.5,11.6,84,64,10.1,1026.8,1,0
2021-09-02,15.1,9.9,20.1,12.9,11.7,82,24,5.4,1026.9,0,0
2021-09-03,16.0,10.1,21.8,13.7,12.5,82,14,5.7,1021.3,0,0
2021-09-04,13.7,9.6,18.9,11.9,11.0,85,28,6.4,1019.3,0,0
2021-09-05,13.9,8.6,19.8,11.6,10.3,80,1,7.6,1022.3,0,0
2021-09-06,15.8,8.9,22.6,13.2,11.9,80,46,6.0,1023.9,0,0
2021-09-07,16.7,11.8,21.4,13.4,11.4,73,76,3.2,1024.2,0,0
2021-09-08,17.0,11.4,23.0,14.2,12.7,77,2,9.0,1019.5,0,0
2021-09-09,18.5,11.4,24.9,15.5,14.0,77,17,8.1,1013.0,1,0
2021-09-10,19.4,16.9,23.9,17.0,15.9,82,71,8.1,1014.2,1,0
2021-09-11,17.7,15.5,21.1,15.8,15.0,85,62,9.4,1016.7,1,0
2021-09-12,16.5,14.4,19.1,14.6,13.7,84,75,7.9,1017.8,1,0
2021-09-13,14.5,10.4,18.5,12.3,11.1,81,80,6.6,1018.9,0,0
2021-09-14,16.9,11.4,23.2,14.7,13.6,82,58,9.9,1016.5,1,0
2021-09-15,17.8,13.8,20.4,16.1,15.3,86,97,8.9,1012.0,1,0
2021-09-16,14.9,12.8,17.0,13.4,12.6,87,85,13.6,1014.9,1,0
2021-09-17,13.5,11.4,16.8,12.1,11.4,88,54,13.2,1015.7,1,0
2021-09-18,13.2,9.2,16.5,11.6,10.8,86,65,8.6,1017.1,1,0
2021-09-19,11.5,9.4,13.4,9.1,7.5,77,86,11.4,1018.0,0,0
2021-09-20,10.4,8.1,12.5,7.7,5.7,74,84,6.8,1021.8,0,0
2021-09-21,11.4,8.1,14.4,8.6,6.7,74,94,8.2,1028.3,0,0
2021-09-22,12.9,10.2,17.1,10.6,9.3,79,63,11.3,1027.4,0,0
2021-09-23,14.4,9.5,19.6,11.4,9.5,74,62,17.9,1017.6,1,0
2021-09-24,14.6,11.9,17.5,12.7,11.8,83,70,16.3,1015.7,1,0
2021-09-25,15.5,12.6,20.0,13.6,12.7,84,44,8.1,1016.9,0,0
2021-09-26,17.0,11.6,23.5,14.9,13.9,84,50,7.8,1016.8,1,0
2021-09-27,17.2,14.6,20.2,14.9,13.7,81,90,8.7,1016.9,1,0
2021-09-28,13.6,10.3,16.2,11.3,9.9,80,81,8.4,1022.5,1,0
2021-09-29,11.3,8.1,16.1,9.4,8.3,83,61,13.0,1018.3,1,0
2021-09-30,10.1,7.3,13.2,7.0,4.6,69,48,15.6,1025.1,0,0
2021-10-01,11.5,7.3,17.0,8.1,5.6,67,64,11.2,1019.9,0,0
2021-10-02,13.9,9.3,18.0,10.4,8.2,69,87,12.8,1012.1,0,0
2021-10-03,17.7,14.9,20.4,13.4,10.6,64,99,19.2,1005.8,1,0
2021-10-04,12.0,9.2,14.1,10.4,9.5,85,98,7.4,1017.5,1,0
2021-10-05,11.1,9.3,13.6,10.0,9.5,90,82,8.6,1010.9,1,0
2021-10-06,10.7,8.6,13.4,8.5,7.2,79,48,14.0,1016.0,1,0
2021-10-07,10.5,6.6,14.4,8.5,7.4,82,55,5.6,1027.5,0,0
2021-10-08,10.5,6.5,14.9,8.6,7.6,83,36,9.5,1031.3,0,0
2021-10-09,7.8,4.2,12.4,5.5,3.9,78,8,11.6,1031.2,0,0
2021-10-10,6.3,0.7,13.1,3.8,1.8,75,16,6.1,1027.9,0,0
2021-10-11,8.1,4.1,11.9,6.9,6.2,88,80,11.5,1024.1,1,0
2021-10-12,7.5,4.3,9.9,6.4,5.9,90,64,13.1,1018.6,1,0
2021-10-13,7.0,3.8,10.5,5.6,4.7,87,90,11.5,1023.2,1,0
2021-10-14,9.5,7.7,10.9,8.7,8.4,93,97,15.5,1022.7,1,0
2021-10-15,9.0,4.9,11.6,7.5,6.8,86,66,15.0,1017.2,1,0
2021-10-16,6.4,2.5,10.4,5.0,4.1,86,54,6.2,1022.2,0,0
2021-10-17,7.5,2.0,11.5,5.5,4.1,79,94,5.1,1021.7,0,0
2021-10-18,7.9,2.8,13.0,6.0,4.9,82,75,6.7,1024.4,0,0
2021-10-19,10.5,6.0,13.4,9.1,8.3,86,97,12.9,1020.2,1,0
2021-10-20,14.3,11.9,17.5,11.7,10.3,77,99,22.6,1008.2,1,0
2021-10-21,10.2,5.1,14.7,8.2,7.0,81,82,30.2,999.8,1,0
2021-10-22,6.3,4.2,9.8,4.3,2.8,79,56,24.6,1014.2,1,0
2021-10-23,5.5,1.5,9.2,4.2,3.4,86,53,12.2,1026.9,1,0
2021-10-24,4.4,-0.3,10.8,2.8,1.8,84,26,8.0,1027.4,0,0
2021-10-25,6.6,1.1,12.6,4.6,3.4,81,50,8.9,1020.7,0,0
2021-10-26,9.8,7.8,12.9,8.1,7.0,83,91,14.3,1021.0,0,0
2021-10-27,10.7,7.6,13.9,9.0,8.1,84,85,13.4,1024.2,0,0
2021-10-28,8.5,4.2,14.8,7.1,6.4,88,14,7.6,1020.4,0,0
2021-10-29,8.2,2.6,14.1,6.4,5.4,83,51,8.4,1013.7,0,0
2021-10-30,9.0,4.7,12.7,6.5,4.7,75,65,11.4,1008.5,0,0
2021-10-31,12.9,9.8,17.0,10.3,8.6,76,99,14.3,1006.7,0,0
2021-11-01,10.2,7.2,12.6,8.4,7.4,83,100,12.4,1002.1,1,0
2021-11-02,6.5,2.3,9.5,5.1,4.2,86,85,8.4,1001.7,1,0
2021-11-03,6.2,5.0,7.7,5.4,5.1,93,96,8.0,1002.5,1,0
2021-11-04,5.9,5.3,6.5,5.5,5.4,96,100,14.3,1003.4,1,0
2021-11-05,6.1,5.2,8.1,5.4,5.1,93,85,14.5,1020.0,1,0
2021-11-06,6.6,4.2,9.3,4.9,3.9,84,78,15.5,1026.6,0,0
